os,cpu,gpu,ram,kernel,driver,cpuscheduler
Steam Runtime 4,AMD Ryzen 7 7745HX with Radeon Graphics,NVIDIA GeForce RTX 4070 Laptop GPU,32528084,7.1.3-2-cachyos,,powersave
fps,frametime,cpu_load,cpu_power,gpu_load,cpu_temp,gpu_temp,gpu_core_clock,gpu_mem_clock,gpu_vram_used,gpu_power,ram_used,swap_used,process_rss,cpu_mhz,elapsed
87.4606,11.4337,29.7365,0,99,64,53,1590,7001,6.62946,49,11.2576,2.40763,4.67922,2492,21906292907
94.7089,10.5587,29.7365,0,99,64,53,1590,7001,6.62946,49,11.2576,2.40763,4.67922,2492,22006408564
82.9309,12.0582,29.7365,0,99,64,53,1590,7001,6.62946,49,11.2576,2.40763,4.67922,2492,22106534907
92.9939,10.7534,29.7365,0,99,64,53,1590,7001,6.62946,49,11.2576,2.40763,4.67922,2492,22206649377
96.4109,10.3723,28.934,0,99,64,53,1590,7001,6.62946,49,11.2636,2.4076,4.67926,2487,22306775719
88.0734,11.3542,28.934,0,99,64,53,1590,7001,6.62946,49,11.2636,2.4076,4.67926,2487,22406893751
91.5783,10.9196,28.934,0,99,64,53,1590,7001,6.62946,49,11.2636,2.4076,4.67926,2487,22507011783
82.8411,12.0713,28.934,0,99,64,53,1590,7001,6.62946,49,11.2636,2.4076,4.67926,2487,22607128627
91.1226,10.9742,28.934,0,99,64,53,1590,7001,6.62946,49,11.2636,2.4076,4.67926,2487,22707238348
78.363,12.7611,31.3452,0,99,64,53,1590,7001,6.62946,49,11.2594,2.40755,4.67939,2487,22807355192
90.1087,11.0977,31.3452,0,99,64,53,1590,7001,6.62946,49,11.2594,2.40755,4.67939,2487,22907482723
88.3691,11.3162,31.3452,0,99,64,53,1590,7001,6.62946,49,11.2594,2.40755,4.67939,2487,23007594818
86.6419,11.5418,31.3452,0,99,64,53,1590,7001,6.62946,49,11.2594,2.40755,4.67939,2487,23107674856
85.0496,11.7578,31.3452,0,99,64,53,1590,7001,6.62946,49,11.2594,2.40755,4.67939,2487,23207795262
97.8673,10.2179,32.7848,0,99,64,53,1599,7001,6.62946,49,11.2594,2.40755,4.67941,2494,23307912107
93.1482,10.7356,32.7848,0,99,64,53,1599,7001,6.62946,49,11.2594,2.40755,4.67941,2494,23408033700
91.2015,10.9647,32.7848,0,99,64,53,1599,7001,6.62946,49,11.2594,2.40755,4.67941,2494,23508146983
87.6062,11.4147,32.7848,0,99,64,53,1599,7001,6.62946,49,11.2594,2.40755,4.67941,2494,23608265015
88.332,11.3209,32.7848,0,99,64,53,1599,7001,6.62946,49,11.2594,2.40755,4.67941,2494,23708380672
99.0179,10.0992,32.7848,0,99,64,53,1599,7001,6.62946,49,11.2594,2.40755,4.67941,2494,23808495142
96.0591,10.4103,31.3676,0,99,64,53,1545,7001,6.62946,49,11.2589,2.40754,4.67941,2492,23908622672
90.3116,11.0728,31.3676,0,99,64,53,1545,7001,6.62946,49,11.2589,2.40754,4.67941,2492,24008759700
88.2302,11.334,31.3676,0,99,64,53,1545,7001,6.62946,49,11.2589,2.40754,4.67941,2492,24108884856
96.0153,10.415,31.3676,0,99,64,53,1545,7001,6.62946,49,11.2589,2.40754,4.67941,2492,24208995764
92.1394,10.8531,29.75,0,99,64,53,1557,7001,6.62946,49,11.2589,2.40754,4.67941,2494,24309117358
94.645,10.5658,29.75,0,99,64,53,1557,7001,6.62946,49,11.2589,2.40754,4.67941,2494,24409235389
87.7431,11.3969,29.75,0,99,64,53,1557,7001,6.62946,49,11.2589,2.40754,4.67941,2494,24509351046
100.603,9.94009,29.75,0,99,64,53,1557,7001,6.62946,49,11.2589,2.40754,4.67941,2494,24609466704
85.041,11.759,29.75,0,99,64,53,1557,7001,6.62946,49,11.2589,2.40754,4.67941,2494,24709575237
92.7175,10.7854,31.9149,0,99,64,53,1548,7001,6.62946,49,11.2582,2.40754,4.67941,2490,24809687332
86.0312,11.6237,31.9149,0,99,64,53,1548,7001,6.62946,49,11.2582,2.40754,4.67941,2490,24909802989
84.6308,11.816,31.9149,0,99,64,53,1548,7001,6.62946,49,11.2582,2.40754,4.67941,2490,25009906773
97.4822,10.2583,31.9149,0,99,64,53,1548,7001,6.62946,49,11.2582,2.40754,4.67941,2490,25110016494
95.008,10.5254,31.9149,0,99,64,53,1548,7001,6.62946,49,11.2582,2.40754,4.67941,2490,25210127402
89.4674,11.1773,31.9149,0,99,64,53,1548,7001,6.62946,49,11.2582,2.40754,4.67941,2490,25310256119
95.4711,10.4744,29.7229,0,99,64,53,1565,7001,6.62946,49,11.2584,2.40754,4.67941,2488,25410378900
91.848,10.8876,29.7229,0,99,64,53,1565,7001,6.62946,49,11.2584,2.40754,4.67941,2488,25510492183
84.8953,11.7792,29.7229,0,99,64,53,1565,7001,6.62946,49,11.2584,2.40754,4.67941,2488,25610603091
86.8742,11.5109,29.7229,0,99,64,53,1565,7001,6.62946,49,11.2584,2.40754,4.67941,2488,25710724685
80.2215,12.4655,27.9898,0,98,64,53,1608,7001,6.62946,49,11.2578,2.40754,4.67941,2494,25810840342
92.2201,10.8436,27.9898,0,98,64,53,1608,7001,6.62946,49,11.2578,2.40754,4.67941,2494,25910965497
89.572,11.1642,27.9898,0,98,64,53,1608,7001,6.62946,49,11.2578,2.40754,4.67941,2494,26011085904
99.4857,10.0517,27.9898,0,98,64,53,1608,7001,6.62946,49,11.2578,2.40754,4.67941,2494,26111199186
95.1153,10.5136,27.9898,0,98,64,53,1608,7001,6.62946,49,11.2578,2.40754,4.67941,2494,26211339777
102.488,9.75725,29.7634,0,96,64,53,1605,7001,6.62946,49,11.2578,2.40754,4.67944,2492,26311455434
99.9936,10.0006,29.7634,0,96,64,53,1605,7001,6.62946,49,11.2578,2.40754,4.67944,2492,26411573466
94.9437,10.5326,29.7634,0,96,64,53,1605,7001,6.62946,49,11.2578,2.40754,4.67944,2492,26511651129
93.6349,10.6798,29.7634,0,96,64,53,1605,7001,6.62946,49,11.2578,2.40754,4.67944,2492,26611765599
90.7495,11.0193,29.7634,0,96,64,53,1605,7001,6.62946,49,11.2578,2.40754,4.67944,2492,26711881256
98.89,10.1122,29.7634,0,96,64,53,1605,7001,6.62946,49,11.2578,2.40754,4.67944,2492,26811998100
90.9749,10.992,28.934,0,96,64,53,1605,7001,6.62946,49,11.2626,2.40752,4.67946,2489,26912137504
87.8254,11.3862,28.934,0,96,64,53,1605,7001,6.62946,49,11.2626,2.40752,4.67946,2489,27012265034
100.017,9.99827,28.934,0,96,64,53,1605,7001,6.62946,49,11.2626,2.40752,4.67946,2489,27112375942
89.0983,11.2236,28.934,0,96,64,53,1605,7001,6.62946,49,11.2626,2.40752,4.67946,2489,27212493974
85.6202,11.6795,30.1746,0,97,64,53,1575,7001,6.62946,49,11.2626,2.40751,4.67947,2489,27312635751
79.9854,12.5023,30.1746,0,97,64,53,1575,7001,6.62946,49,11.2626,2.40751,4.67947,2489,27412747847
89.1832,11.2129,30.1746,0,97,64,53,1575,7001,6.62946,49,11.2626,2.40751,4.67947,2489,27512861129
86.7401,11.5287,30.1746,0,97,64,53,1575,7001,6.62946,49,11.2626,2.40751,4.67947,2489,27612975599
84.0313,11.9003,30.1746,0,97,64,53,1575,7001,6.62946,49,11.2626,2.40751,4.67947,2489,27713087694
82.5812,12.1093,27.6596,0,98,64,53,1587,7001,6.62946,49,11.2631,2.40751,4.67947,2495,27813185542
94.0636,10.6311,27.6596,0,98,64,53,1587,7001,6.62946,49,11.2631,2.40751,4.67947,2495,27913307135
112.886,8.85846,27.6596,0,98,64,53,1587,7001,6.62946,49,11.2631,2.40751,4.67947,2495,28013432291
87.1439,11.4753,27.6596,0,98,64,53,1587,7001,6.62946,49,11.2631,2.40751,4.67947,2495,28113562196
88.5177,11.2972,27.6596,0,98,64,53,1587,7001,6.62946,49,11.2631,2.40751,4.67947,2495,28213638672
78.8177,12.6875,27.6596,0,98,64,53,1587,7001,6.62946,49,11.2631,2.40751,4.67947,2495,28313757891
85.7335,11.6641,32.7044,0,97,64,53,1534,7001,6.62946,49,11.3154,2.40751,4.67947,2497,28413865237
85.8996,11.6415,32.7044,0,97,64,53,1534,7001,6.62946,49,11.3154,2.40751,4.67947,2497,28514011764
86.8295,11.5168,32.7044,0,97,64,53,1534,7001,6.62946,49,11.3154,2.40751,4.67947,2497,28614123859
86.3045,11.5869,32.7044,0,97,64,53,1534,7001,6.62946,49,11.3154,2.40751,4.67947,2497,28714251389
89.2777,11.201,32.7044,0,97,64,53,1534,7001,6.62946,49,11.3154,2.40751,4.67947,2497,28814367047
85.1786,11.74,27.0166,0,96,64,53,1563,7001,6.62946,49,11.3346,2.40751,4.67947,2492,28914479142
88.009,11.3625,27.0166,0,96,64,53,1563,7001,6.62946,49,11.3346,2.40751,4.67947,2492,29014594799
86.2338,11.5964,27.0166,0,96,64,53,1563,7001,6.62946,49,11.3346,2.40751,4.67947,2492,29114727078
88.6948,11.2746,27.0166,0,96,64,53,1563,7001,6.62946,49,11.3346,2.40751,4.67947,2492,29214849859
86.5529,11.5536,27.0166,0,96,64,53,1563,7001,6.62946,49,11.3346,2.40751,4.67947,2492,29314965516
93.7704,10.6643,40.1282,0,100,64,53,1584,7001,6.62946,49,11.3181,2.43887,4.65538,2494,29415065739
95.0294,10.5231,40.1282,0,100,64,53,1584,7001,6.62946,49,11.3181,2.43887,4.65538,2494,29515177834
82.0263,12.1912,40.1282,0,100,64,53,1584,7001,6.62946,49,11.3181,2.43887,4.65538,2494,29615291116
89.83,11.1321,40.1282,0,100,64,53,1584,7001,6.62946,49,11.3181,2.43887,4.65538,2494,29715403212
105.903,9.44261,40.1282,0,100,64,53,1584,7001,6.62946,49,11.3181,2.43887,4.65538,2494,29815522431
87.3608,11.4468,36.5508,0,99,64,53,1591,7001,6.62946,49,11.2226,2.48112,4.61343,2492,29915626215
86.5351,11.556,36.5508,0,99,64,53,1591,7001,6.62946,49,11.2226,2.48112,4.61343,2492,30015743059
97.3245,10.2749,36.5508,0,99,64,53,1591,7001,6.62946,49,11.2226,2.48112,4.61343,2492,30115868215
84.09,11.892,36.5508,0,99,64,53,1591,7001,6.62946,49,11.2226,2.48112,4.61343,2492,30215989809
84.0397,11.8991,36.5508,0,99,64,53,1591,7001,6.62946,49,11.2226,2.48112,4.61343,2492,30316104278
90.4862,11.0514,27.7707,0,97,64,53,1583,7001,6.62946,49,11.2233,2.48112,4.61343,2495,30416227059
90.7788,11.0158,27.7707,0,97,64,53,1583,7001,6.62946,49,11.2233,2.48112,4.61343,2495,30516298786
90.128,11.0953,27.7707,0,97,64,53,1583,7001,6.62946,49,11.2233,2.48112,4.61343,2495,30616413256
97.2346,10.2844,27.7707,0,97,64,53,1583,7001,6.62946,49,11.2233,2.48112,4.61343,2495,30716525351
95.1368,10.5112,27.7707,0,97,64,53,1583,7001,6.62946,49,11.2233,2.48112,4.61343,2495,30816641009
91.0635,10.9814,27.9188,0,97,64,53,1583,7001,6.62946,49,11.2261,2.48112,4.61343,2492,30916757853
84.3173,11.86,27.9188,0,97,64,53,1583,7001,6.62946,49,11.2261,2.48112,4.61343,2492,31016868761
79.0248,12.6543,27.9188,0,97,64,53,1583,7001,6.62946,49,11.2261,2.48112,4.61343,2492,31116983231
92.8299,10.7724,27.9188,0,97,64,53,1583,7001,6.62946,49,11.2261,2.48112,4.61343,2492,31217096513
89.2021,11.2105,27.9188,0,97,64,53,1583,7001,6.62946,49,11.2261,2.48112,4.61343,2492,31317216920
92.5647,10.8033,28.5176,0,94,64,53,1609,7001,6.62946,49,11.2267,2.48111,4.6137,2495,31417310018
89.3535,11.1915,28.5176,0,94,64,53,1609,7001,6.62946,49,11.2267,2.48111,4.6137,2495,31517430424
100.567,9.94365,28.5176,0,94,64,53,1609,7001,6.62946,49,11.2267,2.48111,4.6137,2495,31617542520
95.9059,10.4269,28.5176,0,94,64,53,1609,7001,6.62946,49,11.2267,2.48111,4.6137,2495,31717611872
96.1139,10.4043,28.5176,0,94,64,53,1609,7001,6.62946,49,11.2267,2.48111,4.6137,2495,31817723967
75.7415,13.2028,28.9873,0,98,64,53,1586,7001,6.62946,49,11.2269,2.48111,4.61403,2492,31917833688
85.9435,11.6356,28.9873,0,98,64,53,1586,7001,6.62946,49,11.2269,2.48111,4.61403,2492,32017946970
78.6044,12.7219,28.9873,0,98,64,53,1586,7001,6.62946,49,11.2269,2.48111,4.61403,2492,32118065002
94.1267,10.624,28.9873,0,98,64,53,1586,7001,6.62946,49,11.2269,2.48111,4.61403,2492,32218181847
82.5327,12.1164,28.9873,0,98,64,53,1586,7001,6.62946,49,11.2269,2.48111,4.61403,2492,32318301066
95.8623,10.4316,29.9875,0,100,64,53,1588,7001,6.62946,49,11.2298,2.48111,4.61416,2494,32418397726
93.272,10.7213,29.9875,0,100,64,53,1588,7001,6.62946,49,11.2298,2.48111,4.61416,2494,32518871948
81.1803,12.3183,29.9875,0,100,64,53,1588,7001,6.62946,49,11.2298,2.48111,4.61416,2494,32618986418
79.0173,12.6554,29.9875,0,100,64,53,1588,7001,6.62946,49,11.2298,2.48111,4.61416,2494,32719098513
88.8351,11.2568,29.9875,0,100,64,53,1588,7001,6.62946,49,11.2298,2.48111,4.61416,2494,32819212983
79.1659,12.6317,29.9875,0,100,64,53,1588,7001,6.62946,49,11.2298,2.48111,4.61416,2494,32919323891
93.2616,10.7225,27.625,0,97,64,53,1601,7001,6.62946,49,11.227,2.48109,4.61423,2493,33019443110
86.6686,11.5382,27.625,0,97,64,53,1601,7001,6.62946,49,11.227,2.48109,4.61423,2493,33119571828
76.4497,13.0805,27.625,0,97,64,53,1601,7001,6.62946,49,11.227,2.48109,4.61423,2493,33219693421
91.3301,10.9493,27.625,0,97,64,53,1601,7001,6.62946,49,11.227,2.48109,4.61423,2493,33319806704
91.0536,10.9825,26.3819,0,90,64,53,1676,7001,6.62946,49,11.2325,2.48104,4.6151,2494,33419922361
91.5883,10.9184,26.3819,0,90,64,53,1676,7001,6.62946,49,11.2325,2.48104,4.6151,2494,33520040393
81.0553,12.3373,26.3819,0,90,64,53,1676,7001,6.62946,49,11.2325,2.48104,4.6151,2494,33620152488
85.9347,11.6367,26.3819,0,90,64,53,1676,7001,6.62946,49,11.2325,2.48104,4.6151,2494,33720280018
87.5152,11.4266,26.3819,0,90,64,53,1676,7001,6.62946,49,11.2325,2.48104,4.6151,2494,33820406361
83.8974,11.9193,25.9591,0,86,64,53,1710,7001,6.62946,49,11.2327,2.48104,4.6151,2553,33920523206
90.9062,11.0004,25.9591,0,86,64,53,1710,7001,6.62946,49,11.2327,2.48104,4.6151,2553,34020649548
89.1077,11.2224,25.9591,0,86,64,53,1710,7001,6.62946,49,11.2327,2.48104,4.6151,2553,34120761644
90.1666,11.0906,25.9591,0,86,64,53,1710,7001,6.62946,49,11.2327,2.48104,4.6151,2553,34220880863
87.4152,11.4397,25.9591,0,86,64,53,1710,7001,6.62946,49,11.2327,2.48104,4.6151,2553,34320997707
82.4115,12.1342,25.9591,0,86,64,53,1710,7001,6.62946,49,11.2327,2.48104,4.6151,2553,34421137110
85.2217,11.7341,28.2309,0,90,64,53,1657,7001,6.62946,49,11.2329,2.48103,4.61512,2713,34521256329
86.937,11.5026,28.2309,0,90,64,53,1657,7001,6.62946,49,11.2329,2.48103,4.61512,2713,34621369612
86.464,11.5655,28.2309,0,90,64,53,1657,7001,6.62946,49,11.2329,2.48103,4.61512,2713,34721484082
81.9465,12.2031,28.2309,0,90,64,53,1657,7001,6.62946,49,11.2329,2.48103,4.61512,2713,34821589053
110.184,9.07573,26.1635,0,98,64,53,1546,7001,6.62946,49,11.2343,2.48102,4.61512,2886,34921692837
92.8811,10.7665,26.1635,0,98,64,53,1546,7001,6.62946,49,11.2343,2.48102,4.61512,2886,35021800183
88.9759,11.239,26.1635,0,98,64,53,1546,7001,6.62946,49,11.2343,2.48102,4.61512,2886,35121907529
89.363,11.1903,26.1635,0,98,64,53,1546,7001,6.62946,49,11.2343,2.48102,4.61512,2886,35222012501
82.4599,12.1271,26.1635,0,98,64,53,1546,7001,6.62946,49,11.2343,2.48102,4.61512,2886,35322118660
